"url","Name","Name_link"
"https://www.city-data.com/city/Michigan.html","Eastpointe","https://www.city-data.com/city/Eastpointe-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Eastport, MI",""
"https://www.city-data.com/city/Michigan.html","Eastwood, MI","https://www.city-data.com/city/Eastwood-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Eaton Rapids",""
"https://www.city-data.com/city/Michigan.html","Eau Claire, MI",""
"https://www.city-data.com/city/Michigan.html","Ecorse","https://www.city-data.com/city/Ecorse-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Edgemont Park",""
"https://www.city-data.com/city/Michigan.html","Edmore, MI",""
"https://www.city-data.com/city/Michigan.html","Edwardsburg",""
"https://www.city-data.com/city/Michigan.html","Elberta, MI",""
"https://www.city-data.com/city/Michigan.html","Elk Rapids",""
"https://www.city-data.com/city/Michigan.html","Elkton, MI",""
"https://www.city-data.com/city/Michigan.html","Ellsworth, MI",""
"https://www.city-data.com/city/Michigan.html","Elsie, MI",""
"https://www.city-data.com/city/Michigan.html","Emmett, MI",""
"https://www.city-data.com/city/Michigan.html","Empire, MI",""
"https://www.city-data.com/city/Michigan.html","Escanaba","https://www.city-data.com/city/Escanaba-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Essexville",""
"https://www.city-data.com/city/Michigan.html","Estral Beach",""
"https://www.city-data.com/city/Michigan.html","Evart",""
"https://www.city-data.com/city/Michigan.html","Fair Plain","https://www.city-data.com/city/Fair-Plain-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Fairgrove",""
"https://www.city-data.com/city/Michigan.html","Farmington Hills","https://www.city-data.com/city/Farmington-Hills-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Farmington, MI","https://www.city-data.com/city/Farmington-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Farwell, MI",""
"https://www.city-data.com/city/Michigan.html","Fennville",""
"https://www.city-data.com/city/Michigan.html","Fenton, MI","https://www.city-data.com/city/Fenton-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Ferndale, MI","https://www.city-data.com/city/Ferndale-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Ferrysburg",""
"https://www.city-data.com/city/Michigan.html","Fife Lake",""
"https://www.city-data.com/city/Michigan.html","Flat Rock, MI","https://www.city-data.com/city/Flat-Rock-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Flint","https://www.city-data.com/city/Flint-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Flushing, MI","https://www.city-data.com/city/Flushing-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Forest Hills, MI","https://www.city-data.com/city/Forest-Hills-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Fostoria, MI",""
"https://www.city-data.com/city/Michigan.html","Fowlerville, MI",""
"https://www.city-data.com/city/Michigan.html","Fowler, MI",""
"https://www.city-data.com/city/Michigan.html","Frankenmuth",""
"https://www.city-data.com/city/Michigan.html","Frankfort, MI",""
"https://www.city-data.com/city/Michigan.html","Franklin, MI",""
"https://www.city-data.com/city/Michigan.html","Fraser, MI","https://www.city-data.com/city/Fraser-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Freeland, MI","https://www.city-data.com/city/Freeland-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Freeport, MI",""
"https://www.city-data.com/city/Michigan.html","Fremont, MI",""
"https://www.city-data.com/city/Michigan.html","Fruitport",""
"https://www.city-data.com/city/Michigan.html","Gaastra",""
"https://www.city-data.com/city/Michigan.html","Gagetown",""
"https://www.city-data.com/city/Michigan.html","Gaines, MI",""
"https://www.city-data.com/city/Michigan.html","Galesburg, MI",""
"https://www.city-data.com/city/Michigan.html","Galien",""
"https://www.city-data.com/city/Michigan.html","Garden City, MI","https://www.city-data.com/city/Garden-City-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Garden, MI",""
"https://www.city-data.com/city/Michigan.html","Gaylord, MI",""
"https://www.city-data.com/city/Michigan.html","Gibraltar, MI",""
"https://www.city-data.com/city/Michigan.html","Gladstone, MI",""
"https://www.city-data.com/city/Michigan.html","Gladwin",""
"https://www.city-data.com/city/Michigan.html","Glen Arbor",""
"https://www.city-data.com/city/Michigan.html","Gobles",""
"https://www.city-data.com/city/Michigan.html","Goodrich, MI",""
"https://www.city-data.com/city/Michigan.html","Grand Beach",""
"https://www.city-data.com/city/Michigan.html","Grand Blanc","https://www.city-data.com/city/Grand-Blanc-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Grand Haven","https://www.city-data.com/city/Grand-Haven-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Grand Ledge","https://www.city-data.com/city/Grand-Ledge-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Grand Rapids, MI","https://www.city-data.com/city/Grand-Rapids-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Grandville","https://www.city-data.com/city/Grandville-Michigan.html"
"https://www.city-data.com/city/Michigan.html","Grant, MI",""
"https://www.city-data.com/city/Michigan.html","Grass Lake",""
"https://www.city-data.com/city/Michigan.html","Grawn",""
"https://www.city-data.com/city/Michigan.html","Grayling, MI",""
"https://www.city-data.com/city/Michigan.html","Greater Galesburg",""
